pk_product,fk_category,name_length,description_length,imgs_qty,last_updated
8d8426c5adc78437359a25c285959192,19,17,265,1,2025-03-21 14:58:29
3c37353c20d6c00e079dbc21cf39f305,21,60,291,3,2025-03-21 14:58:29
6311e3c0a462892d8b8115567bee582f,2,57,1479,4,2025-03-21 14:58:29
186f6f0ad7928097faf963de4b3e67bf,14,36,1158,1,2025-03-21 14:58:29
d6ed08469f23517f07ed6bb451361298,10,55,295,1,2025-03-21 14:58:29
7f448bfa91ff73554408e716ec1368db,23,46,613,1,2025-03-21 14:58:29
aece157b74fa793277ecc4e94bedf9a0,13,59,226,5,2025-03-21 14:58:29
00c407e056c74eb8040a1233ca6da16f,13,56,183,2,2025-03-21 14:58:29
d8f2a339e6fa69ebf411e198b618e979,5,60,807,1,2025-03-21 14:58:29
b83738ac1903f7c8f0ed378cb085909c,25,56,1184,3,2025-03-21 14:58:29
f9eb3d4735a873ed48d15dea16183664,4,60,3849,1,2025-03-21 14:58:29
9738ecc3ec052b1a9186e591184dcdab,23,47,591,1,2025-03-21 14:58:29
c1a06e885e363ce94a917ac747be25c3,4,36,380,1,2025-03-21 14:58:29
9ddd762ee8a13576a809dc66f22aa2b5,5,60,233,1,2025-03-21 14:58:29
80ad583034527f821e579d479f82fae9,6,30,631,1,2025-03-21 14:58:29
f0d32532e5d3c1acbf87f4bc139d59cc,9,35,356,4,2025-03-21 14:58:29
c24d27905e6d1242d7366746a126e130,9,58,677,1,2025-03-21 14:58:29
aea6413d9a7fadfe4a7479cafef92650,15,12,167,1,2025-03-21 14:58:29
c00627ba53d46c497a4d302caa6d43bf,15,20,998,1,2025-03-21 14:58:29
0fb3fae6c3a74bc9fd48a66d0be5f378,5,45,448,2,2025-03-21 14:58:29
e494f26669f3b5feca72555de4733bed,20,29,1642,1,2025-03-21 14:58:29
2bd57c183094130d215a333ea80c8b62,11,47,802,1,2025-03-21 14:58:29
2273be0f0b60b5d12c8853cae6ccf7ef,5,37,642,1,2025-03-21 14:58:29
ff3ac832869618856979ed4f8d770d4d,10,45,224,1,2025-03-21 14:58:29
f95c288ff361ed4e67b3a56124875482,6,56,2019,2,2025-03-21 14:58:29
e2a5fbcec3cf55f09968fb1ecbe16638,8,44,731,1,2025-03-21 14:58:29
adc32eb18332c495cdfdd97d01520d80,16,54,508,3,2025-03-21 14:58:29
9d00d68952fff8f837706ac06d1b785b,7,31,753,2,2025-03-21 14:58:29
1df1a2df8ad2b9d3aa49fd851e3145ad,27,59,318,4,2025-03-21 14:58:29
23aaf24124ff41ebd81163d245aae6f3,25,59,332,2,2025-03-21 14:58:29
a7b497445896c24d425d100e4f03d8cd,16,40,58,3,2025-03-21 14:58:29
e5a19f25b139394121110bbaab05087c,20,49,527,4,2025-03-21 14:58:29
f1c7f353075ce59d8a6f3cf58f419c9c,5,56,162,5,2025-03-21 14:58:29
422f04883e19f7b9508857ca6bcaeb6a,16,57,1493,1,2025-03-21 14:58:29
a6c796da2601f9fc8e6dd65792c1c908,6,47,3040,2,2025-03-21 14:58:29
ede91e87b28599f661c5322ac25b663a,29,59,347,1,2025-03-21 14:58:29
a20f56d082d66a0caeab963592f3cad5,2,45,549,1,2025-03-21 14:58:29
699f67e746cd0628aed15a6ce552f385,6,63,1700,1,2025-03-21 14:58:29
1d1183a8de24782a216dc5066d7421bf,6,63,285,3,2025-03-21 14:58:29
5c9f86c0e642b62c2100fd8d26f38771,7,37,580,2,2025-03-21 14:58:29
a8a24b2139731e4be5246104224f0633,3,58,571,1,2025-03-21 14:58:29
ed8f3fdb0b900c5c123d21fbf5588072,8,34,196,1,2025-03-21 14:58:29
7e8a5e8789ede63ab600b65235e35fa6,5,55,343,1,2025-03-21 14:58:29
5dc080b3e2c10d388f9a73fa2a49cfb3,4,59,703,6,2025-03-21 14:58:29
eed87e4310f2dbbddf043552065b660e,10,63,430,5,2025-03-21 14:58:29
baa1af9bc7467e619e2bb2876386ae55,7,49,578,2,2025-03-21 14:58:29
dd2a86c701f0442fa851c5391a5b81fe,5,54,320,1,2025-03-21 14:58:29
2f9c82f3ca3b33585ac101579a28933d,15,44,687,4,2025-03-21 14:58:29
1ca737c9f8f06b3672be9f9f3f603d36,3,59,1095,1,2025-03-21 14:58:29
33f17ed3c6906f7a7ae17a0843536db4,9,59,818,6,2025-03-21 14:58:29
2e735404817b030c247617f5716feadd,7,54,2147,1,2025-03-21 14:58:29
d718131dc0f308e7971d8ffb7c504e7d,16,54,475,2,2025-03-21 14:58:29
d22458d14bfebb37eee78255c5ff338c,6,59,437,1,2025-03-21 14:58:29
8db563c3c19d3b3c0a21e2ed918c8618,3,57,545,1,2025-03-21 14:58:29
4c751914ccc83ec17b8913cffdee3c3c,6,55,184,1,2025-03-21 14:58:29
1de1332e38dc2f575edfeae165edea4e,5,57,293,1,2025-03-21 14:58:29
c8c073a1cae6a98799d7581958ede514,21,43,1009,2,2025-03-21 14:58:29
eeea79ffac4403df6e6a7d9522a0ac89,3,47,477,1,2025-03-21 14:58:29
59bf7ab9bbcd46aad9f2cddd3f97e684,7,55,778,4,2025-03-21 14:58:29
91c82ace62e0ca1b69b1a45bcc214b45,10,60,992,1,2025-03-21 14:58:29
c3182d1991c7d4859e8f39b6c45a026b,21,60,757,1,2025-03-21 14:58:29
faa5e9a354191fcff3b4a8be0a18ce24,5,53,431,1,2025-03-21 14:58:29
7aa95fc2760624a5770b5ae65a429605,14,56,2324,1,2025-03-21 14:58:29
7b49e585ac8c80b14c9b2815d4db465f,5,26,421,1,2025-03-21 14:58:29
12384cc446601c16ff6d05077ad6e92d,10,31,288,4,2025-03-21 14:58:29
726b4e18f00255e2e63491bcba3f60b8,6,41,866,1,2025-03-21 14:58:29
4e6a8880f494b097db7cf4866e0209d8,5,40,549,1,2025-03-21 14:58:29
bfc275f6de912665e4dcd8da32f43c10,5,27,107,4,2025-03-21 14:58:29
7c6fbb3a5346dfd607386155c6f628f8,2,60,919,1,2025-03-21 14:58:29
bbd704063c23164b2674e893ac58d63b,8,59,526,1,2025-03-21 14:58:29
78afca59cc52394bc61491aa56f77d6e,23,40,3320,3,2025-03-21 14:58:29
dd4adcbacf68be8bc2fdcd498de6a06a,16,37,1486,5,2025-03-21 14:58:29
5357a190f1759dc5ff9bea83eb195b14,7,58,369,2,2025-03-21 14:58:29
9fe0fae81aacd72bbec601b9ceb9c25e,7,51,925,1,2025-03-21 14:58:29
67c4679242adec87208d4681e66cb23b,16,56,773,3,2025-03-21 14:58:29
77fa3381855b6763c52ca3b72824f508,10,60,177,6,2025-03-21 14:58:29
dce24381876a1d59ccc9d00d3dbade56,16,28,1039,5,2025-03-21 14:58:29
b5c315fb01a02190500528edf520883f,10,57,147,6,2025-03-21 14:58:29
3c1fe640b9b303b8f12b612e350b9446,15,29,556,2,2025-03-21 14:58:29
011ae9863bd5b15e528a16dd8ceb4772,15,56,1784,6,2025-03-21 14:58:29
1deda1acffb44ed38494667d7e49a9f3,7,53,891,2,2025-03-21 14:58:29
dee88ebd74f8109d7dab6d12d77a7a64,15,18,1586,1,2025-03-21 14:58:29
c7c44bf04797742e75274c5f288ae737,8,51,1085,1,2025-03-21 14:58:29
f89ebafd68e36c290966602cfaabb585,23,56,807,1,2025-03-21 14:58:29
dfb92838905ead933a01256a80edc894,7,49,1094,1,2025-03-21 14:58:29
a6690024de846637eee71e11fdbd95fa,7,42,252,1,2025-03-21 14:58:29
97df437aeb3472b9d42b4c2e9a9d88f6,15,17,890,1,2025-03-21 14:58:29
fe8f341b1e20d2b1135245c3400a6e53,4,58,904,1,2025-03-21 14:58:29
ad2ff9b0c224aa7d855f7fd8109b6289,8,33,560,1,2025-03-21 14:58:29
69d3ff4f45d52d69e4b06760e0e154e2,29,63,3893,1,2025-03-21 14:58:29
9b1de4de04403b36408237b1cb77efbb,10,57,491,2,2025-03-21 14:58:29
8aa2ca7004be44cabe9d19d3e3763200,5,48,110,2,2025-03-21 14:58:29
013e6676e0e3529e5909ff54370daddf,3,47,619,1,2025-03-21 14:58:29
8a7bf523741f8c2bb93d0d6ed38c18d0,6,60,448,2,2025-03-21 14:58:29
7af4c96f817389692dfb05e679dbd991,25,59,390,6,2025-03-21 14:58:29
416095891c3eb407eb70756068f7837f,15,58,1343,3,2025-03-21 14:58:29
c904e2f76d44b7aed8979dd9f63f621f,12,54,756,4,2025-03-21 14:58:29
10adb53d8faa890ca7c2f0cbcb68d777,5,52,155,1,2025-03-21 14:58:29
7166c23218346e0375296e25b13af9e2,12,48,782,2,2025-03-21 14:58:29
20d7e618ee9f33f59efe64ca4059d185,29,56,406,3,2025-03-21 14:58:29
e044a6c8994164db4e2446054a374b9a,2,36,608,1,2025-03-21 14:58:29
13a58c8c026b664e412003b4cbdc30a3,5,50,1081,1,2025-03-21 14:58:29
8c49cb6b9f063faf0ec568571e59072a,5,55,415,2,2025-03-21 14:58:29
c34a95f3587a27afcfdc7b4ba554ce37,5,50,866,1,2025-03-21 14:58:29
06afd0d01616e40441e7f743cdc03a2e,4,60,2826,4,2025-03-21 14:58:29
071d40163502c7a04c4b49983787485c,6,47,503,2,2025-03-21 14:58:29
f1400c967582a8158aec676d0116b884,3,34,274,1,2025-03-21 14:58:29
5c1548dadfd64a5fd07c57e378c170f9,20,63,1488,4,2025-03-21 14:58:29
5cc3b3b52374e67281fd366c03b57ff5,23,33,1538,2,2025-03-21 14:58:29
acdaf46074ae1723068d6b19e559a5f7,12,41,1153,1,2025-03-21 14:58:29
ee8ac61007ef85514383c4286df83fe7,9,49,391,2,2025-03-21 14:58:29
474f95f49724d468f7835af438b6fde5,5,55,303,2,2025-03-21 14:58:29
9bde344a67494559d37249506076d638,13,49,1853,3,2025-03-21 14:58:29
fb0467f650186a474da44003e623a3c4,9,43,299,3,2025-03-21 14:58:29
2a1ac54a9b67c036945d5572a4300887,9,59,1167,2,2025-03-21 14:58:29
b1287ed5e48382f6d6e5e1c561ac3738,7,60,541,6,2025-03-21 14:58:29
47a4d6ab2e9b253f8c3c8aefa0c40285,8,49,571,1,2025-03-21 14:58:29
cde1665c376260772c25ed5dba63bd82,7,49,485,4,2025-03-21 14:58:29
8d4ff8de5e399964646ef5f4ee698076,23,63,971,1,2025-03-21 14:58:29
1a90af24f474949bdc928a39b627fd57,15,58,551,3,2025-03-21 14:58:29
7920997b359085a651b60a714364257b,5,58,296,1,2025-03-21 14:58:29
2ca431a4c4a04c65e66c345e282d0a54,17,41,764,3,2025-03-21 14:58:29
36c63c85321bed52c0f9b359278398e6,6,57,198,8,2025-03-21 14:58:29
58b0b0b3e6b7f8ecd3874db9c141250d,15,58,2876,4,2025-03-21 14:58:29
86affbe24eda560b9bba0e36f87bdbfe,12,40,805,1,2025-03-21 14:58:29
7469321b64a52ab80178417a543a45a8,13,46,440,1,2025-03-21 14:58:29
f7bb503725fb4d7bb55301d5bceba728,7,48,1781,1,2025-03-21 14:58:29
8ec82b20020236063c807e2b9fa43bff,4,56,391,1,2025-03-21 14:58:29
4af81c9413dcb40e03e2a1bc15a6448b,4,57,804,7,2025-03-21 14:58:29
8da9d7e8c72e1626d37c366187d9ffe2,7,50,1321,2,2025-03-21 14:58:29
dcbdf52239601eca861bf0d1aa598fab,9,32,451,2,2025-03-21 14:58:29
d3013b06b7a68f7ea7f29d55377d9bd2,15,56,653,2,2025-03-21 14:58:29
1f624c9baa5906ea6b9ff4ccfbb4d6c0,10,44,1562,3,2025-03-21 14:58:29
4eb86b919a40100c085ccdf1a5b873c7,5,58,2059,2,2025-03-21 14:58:29
f4ebaa462d32c66438985245a9deb62d,5,42,2774,4,2025-03-21 14:58:29
9e2c54c2ff2dec92562afa5284200869,5,52,800,1,2025-03-21 14:58:29
0f11f38f81a4b4ce8ab38eaec02263e8,3,53,350,4,2025-03-21 14:58:29
7bbf8eb1681f6f8ec4b6f0c1c6934718,23,57,486,2,2025-03-21 14:58:29
a46875fb5b8d19ac3cff18deb9bae57e,3,40,478,1,2025-03-21 14:58:29
e59dd207c69d86e890febadc796d1078,20,54,850,1,2025-03-21 14:58:29
2c0722227025e08e761c39159ef0d701,6,50,519,5,2025-03-21 14:58:29
e5cfaed5125bd848f496ca11de0ce00d,25,60,1687,1,2025-03-21 14:58:29
77626943dadc1bafb9625f65d98724e3,5,56,765,1,2025-03-21 14:58:29
ddd8d70dbc1a5ffe5431c810baf7fec2,16,51,699,1,2025-03-21 14:58:29
a62e25e09e05e6faf31d90c6ec1aa3d1,10,58,3006,2,2025-03-21 14:58:29
81d3e576c988a53ef6a2e4d0baaa18e2,6,60,2064,4,2025-03-21 14:58:29
389ccdc358e8e98aff57a6ed3e038547,5,49,162,1,2025-03-21 14:58:29
3347f12bccb00487d0d9aec54dc1037d,6,52,270,1,2025-03-21 14:58:29
8f8d13918bd8137584fdb475d38f9f38,16,60,252,1,2025-03-21 14:58:29
dc9471db933efad7bf0ce685380578bd,3,49,579,1,2025-03-21 14:58:29
20205e1ea024aec43a7a3fc0d8f7a287,6,60,464,1,2025-03-21 14:58:29
9174e9c6706591455d3422ce4f91a685,4,48,539,1,2025-03-21 14:58:29
55735d5427bd8e6d279d1af6997b5fc8,2,50,548,1,2025-03-21 14:58:29
a5a03610d00573bdfe50a7a09e125efb,7,53,965,1,2025-03-21 14:58:29
ee7b75ae9c945d4775460a67051036db,5,59,156,1,2025-03-21 14:58:29
bfb0b1ac4d2c3e1ebae4a01c3fcbfb1e,8,60,657,1,2025-03-21 14:58:29
a10eacab1edd5f1c174e6f278030edbe,5,54,1077,1,2025-03-21 14:58:29
108dbde571d17eee3c21fa2492e8921b,2,55,1200,1,2025-03-21 14:58:29
a783f0d718c28a1375f64c1dfff1818a,3,59,1737,3,2025-03-21 14:58:29
1347d4320dcd0acd750e37bb3d94a918,21,54,780,5,2025-03-21 14:58:29
74bd9013adb0ac25ef24d1521f426ccb,5,38,414,2,2025-03-21 14:58:29
74e5e7c0ad09d8fec4d30c75a70a7799,4,55,1443,6,2025-03-21 14:58:29
fa814ebf85f1640b2acea3c4378d40f9,5,60,284,1,2025-03-21 14:58:29
d3f00f350c591d6d9f98c6282c1ca080,2,23,960,1,2025-03-21 14:58:29
0799c9e16e4079d23e53f91ccdf0d8bf,5,55,265,1,2025-03-21 14:58:29
2cb44978a2f8ca4e770be12e5491ac32,16,39,1087,1,2025-03-21 14:58:29
b4710f5c669c6820baa19c6c83c387ef,21,52,307,1,2025-03-21 14:58:29
01a900ffd5609ad754c38f9dcbce8c6d,7,43,742,3,2025-03-21 14:58:29
97122ffa6827f94f62ce56f48e848ae7,5,60,298,1,2025-03-21 14:58:29
3d15cfddaaad1a981e05901ad88fa50c,2,53,331,2,2025-03-21 14:58:29
4689718bc1b839a9baeaa91d2c278598,5,42,1042,6,2025-03-21 14:58:29
751fe3ca6058edd02011a3cd408211f3,15,56,917,6,2025-03-21 14:58:29
4d286bf930373143280093da8747f6c9,7,60,797,3,2025-03-21 14:58:29
77da35d9e8023abd25ed7a92d9a65288,2,53,3071,2,2025-03-21 14:58:29
c2ccd192fdac0a564ea52ec8687b3093,22,34,1328,2,2025-03-21 14:58:29
0c4709ae5ad2750dd34dbaff9d5bbd3d,9,60,776,6,2025-03-21 14:58:29
8ced2631a18d2e0814557875b3bb907b,5,37,167,2,2025-03-21 14:58:29
c77c492102301954afea10050ff5c91d,16,51,530,6,2025-03-21 14:58:29
1f9a992e9e20d544dead76bd2a0560f9,15,36,492,1,2025-03-21 14:58:29
4e5ec6703d421384313fb8279f1d3a0a,4,59,703,6,2025-03-21 14:58:29
68b8e52885d1c878e362c8a4d323747b,5,53,1065,2,2025-03-21 14:58:29
9aa27aaecd804beb57af8e700fd6e681,12,32,602,1,2025-03-21 14:58:29
db25a58a5da5dfe2fd19f2604491bd27,17,52,1074,1,2025-03-21 14:58:29
66ef20ad226145a624f8d7b7821d8d5a,8,30,834,5,2025-03-21 14:58:29
c9a5cd871df02fbd050ef58ef9a64510,20,56,1400,2,2025-03-21 14:58:29
4aeaa9eb0499aab80a28183611cffd43,10,45,523,4,2025-03-21 14:58:29
aa5c6f59718986b26883248a968e83ee,10,56,284,2,2025-03-21 14:58:29
9751b280db38705e0225fcbad03d17cc,6,60,646,1,2025-03-21 14:58:29
04a2ef44f3ea03a72be6f1f99ee0bfe6,10,35,172,4,2025-03-21 14:58:29
afb2faf85bb85d4a5c466c8b7258f5ab,12,47,235,1,2025-03-21 14:58:29
4d7585daba2f8b3ed7f87447908b4237,5,53,897,2,2025-03-21 14:58:29
6dcacaf3d7706d2cfcf7798fdf52901c,10,35,570,1,2025-03-21 14:58:29
f484aa505452986f295eb1205a44debd,10,57,477,3,2025-03-21 14:58:29
7cc67695a7648efc5e7a755603402b49,10,58,442,3,2025-03-21 14:58:29
cdef49b7bb863e9db298e7868ddf93e3,10,56,614,5,2025-03-21 14:58:29
7ddb6ba690b14dee5c0f2d372e034cec,5,49,729,1,2025-03-21 14:58:29
27b63e625b46d9fa220450d4a204c0b8,5,62,725,1,2025-03-21 14:58:29
ffb530bd30bcc1bd903e4da723faa5e6,16,57,2409,2,2025-03-21 14:58:29
327fdf75bf08afa5ea0959ed59dab2ab,10,49,214,1,2025-03-21 14:58:29
45f59788a3a09e09ab433234d03afd2a,15,47,783,1,2025-03-21 14:58:29
e2b8ce9f84328811476c63fc9a49762f,7,42,1649,1,2025-03-21 14:58:29
7fd769d8502843f5c3f074785f9cfd61,5,52,152,3,2025-03-21 14:58:29
872369d21550c1c72b9e10a0fc2eeb3f,28,30,1391,1,2025-03-21 14:58:29
e7c8819338fc9a87e81ea2d90898f612,16,27,320,1,2025-03-21 14:58:29
a7f4ab2b8fc3ee762e05b6eda08acb93,7,55,1015,1,2025-03-21 14:58:29
197cb673852389801377308c616f5738,2,44,1147,1,2025-03-21 14:58:29
1d9faf066ad6f04ab65cdca8a7cdccec,5,57,2079,2,2025-03-21 14:58:29
8a67e4e6cc6f2abf65fe2164ea51b219,27,47,216,1,2025-03-21 14:58:29
4a8c87facc0a20b726d5e1112ff3069f,12,54,305,4,2025-03-21 14:58:29
0eeb248ad8f9b39dcba17afa65c7ae82,16,46,1056,1,2025-03-21 14:58:29
9b609e296b89940552cdce39983b2f71,9,46,879,1,2025-03-21 14:58:29
a113377beedd4333652a8694907c2337,21,59,174,1,2025-03-21 14:58:29
d63ea2f93da22fc874867433a01aac27,11,48,841,1,2025-03-21 14:58:29
3e87e743e56d7fbf4bb9b67399b99a9d,2,45,275,1,2025-03-21 14:58:29
f61dcc630f8ff11e80cf6870b1c0412a,28,33,1909,1,2025-03-21 14:58:29
b48011c2f47dc5194f89275e79d81465,5,52,1485,2,2025-03-21 14:58:29
3f4a3b8846f4522bd68853a50114da49,7,46,622,2,2025-03-21 14:58:29
b9dac466133ab3dfd64997876fc8210c,7,35,85,1,2025-03-21 14:58:29
6e4918d7c7d1499da5ef7bae5e0cdef6,25,34,447,1,2025-03-21 14:58:29
1c45b3b234c28efa6e4f99e7af930030,21,58,205,1,2025-03-21 14:58:29
089fba163d4210200710ea1103a736d4,16,59,1071,4,2025-03-21 14:58:29
2a08020aeef8daf72e270b53c860cb71,23,60,506,1,2025-03-21 14:58:29
723e9600f7fff7de1d8544ecdfb97104,7,58,220,4,2025-03-21 14:58:29
2a788bf848c3357ea72c31e344822aa9,8,46,183,1,2025-03-21 14:58:29
3cb86c99e14bcf5a24bea6305c171a75,8,43,832,2,2025-03-21 14:58:29
5691a536d459e5cb326b7bedce928067,21,41,775,4,2025-03-21 14:58:29
8f067bbefef28a44846f69f9727378f5,5,56,808,2,2025-03-21 14:58:29
a5190314b65b1f99d589e8fba9894639,2,26,973,1,2025-03-21 14:58:29
8c7fe240bfde64b6a20eec6fdb986b1b,5,25,209,1,2025-03-21 14:58:29
8daf2f80c6d552efdb1012683beb10cf,6,43,50,1,2025-03-21 14:58:29
5dc679875a22e865ee1d7bb2f88786cf,4,53,373,1,2025-03-21 14:58:29
532d726c377c52885f53e10de9741d76,23,44,1793,1,2025-03-21 14:58:29
b366c6705b553f2e2825d0a0597aac9f,9,39,699,1,2025-03-21 14:58:29
e9f5285945cb79bc9dd00821fff79138,7,29,451,3,2025-03-21 14:58:29
7ada7bee4052075cf6310885da8c4392,13,60,189,2,2025-03-21 14:58:29
4e77e23d6c2215228d4ab312c0b8d405,8,31,65,3,2025-03-21 14:58:29
f42bdf5c0ef09ae049f5599d7f26b5e2,3,48,207,1,2025-03-21 14:58:29
c34e6febc00a74a0eb3decfc3f2f3322,5,53,106,1,2025-03-21 14:58:29
803711d24d376b5e52332a616f50dbe5,2,55,824,1,2025-03-21 14:58:29
41e4e4c8ab0ec1fcde0df5679749a3e4,5,54,388,2,2025-03-21 14:58:29
737553d6708d9a88beea1a8f4e678b79,8,54,834,1,2025-03-21 14:58:29
79312078abfa6604747217cd3cf9e6f9,10,39,628,1,2025-03-21 14:58:29
a7846339a3f354c6c2b07085eea02c96,4,41,441,1,2025-03-21 14:58:29
1bdf131c83d68a290b1abe6b43f3c324,21,60,733,5,2025-03-21 14:58:29
28c4296ec4b55832ec863a3282708d5c,20,59,387,2,2025-03-21 14:58:29
39a4610d926a93fee7cfa54319ac3515,16,59,660,7,2025-03-21 14:58:29
eb2498f29ee056e0a742e299639fe2ea,7,32,175,1,2025-03-21 14:58:29
a1e903cd2d23763ef8b85ec12eb79d9c,7,55,369,2,2025-03-21 14:58:29
2d354026ff76d22a151846a05f5cfd3c,2,53,298,1,2025-03-21 14:58:29
2682dfb6d7c4f21e56ab529a91129877,15,59,946,2,2025-03-21 14:58:29
2c96824d8716171d254d8177e6a232e7,2,53,532,1,2025-03-21 14:58:29
24eae5a7a99621256603637358c6f10f,5,52,1142,1,2025-03-21 14:58:29
c04b6b2045c90dd226493e0413796f85,10,47,1291,1,2025-03-21 14:58:29
33662f973425641efed81abbcbe11fb6,6,21,418,9,2025-03-21 14:58:29
8c292ca193d326152e335d77176746f0,2,60,2894,1,2025-03-21 14:58:29
e6fd836ffd3fc4276f6f3f2c7d8cfde0,16,57,677,5,2025-03-21 14:58:29
892bc3e900a6ad3cba5112ccdb33466f,16,40,381,1,2025-03-21 14:58:29
a6b8385d1008214b2b70342c04e8aafb,2,53,1087,1,2025-03-21 14:58:29
633ab0ec23c18ed1b64356a25ea7b5bd,10,51,423,3,2025-03-21 14:58:29
04b48e86a968cfe620da1cab5c7556ae,2,28,648,1,2025-03-21 14:58:29
9255fec6c5428d1d69871b8d98741e1f,15,33,77,1,2025-03-21 14:58:29
76b8dd5ed5596a060e722e0032d2d9da,5,50,691,1,2025-03-21 14:58:29
982cc4c1cdb785c9cb1f2e48c1e4f903,10,34,302,3,2025-03-21 14:58:29
530eb6b4be420f6e65606de479d62278,5,37,2782,4,2025-03-21 14:58:29
f9a09e5ecddf77ede4cade6a11624ac9,14,57,2172,1,2025-03-21 14:58:29
8d7654102992872ef4342f91f9997e64,2,46,1444,1,2025-03-21 14:58:29
1e1302fdbd3459fdb800a772186b81e1,3,47,219,2,2025-03-21 14:58:29
b44cc626aea8d2a65572672cb050c083,3,59,626,1,2025-03-21 14:58:29
47b49b876c60eafde72f0e1c602f386d,29,37,256,1,2025-03-21 14:58:29
7aee02a2be46cc487c6c56c0c420075a,20,51,1607,2,2025-03-21 14:58:29
1162c818d0d0f9f4887164cd636bd760,5,55,1776,2,2025-03-21 14:58:29
3c93c9bcf16515a2c279990471744198,6,41,992,1,2025-03-21 14:58:29
705b4a0072a3ecf575b497f895234364,6,56,1583,4,2025-03-21 14:58:29
1cab19d5be9a1286428e85aaebf82906,10,58,1057,3,2025-03-21 14:58:29
01422266d7a3131403364787ef9dab11,20,34,177,1,2025-03-21 14:58:29
5533be1a0bbb27d0332f8279556b5e86,16,43,1519,4,2025-03-21 14:58:29
ca8eff1e1ee4eddf87ed932497c40c0a,16,59,652,8,2025-03-21 14:58:29
382c2f734ff9d09b3cc73d86f618dbd6,6,63,527,11,2025-03-21 14:58:29
65aada843fe9bd51339f00c569d7eddc,12,59,582,3,2025-03-21 14:58:29
53a49e6f80917f8d611ec74ccf84c157,5,56,757,1,2025-03-21 14:58:29
f2e024d05f3ba35de72a41c503d819a9,25,33,588,1,2025-03-21 14:58:29
fc7a99a9bea1e3544a0712c0649595ec,2,40,1624,1,2025-03-21 14:58:29
4494cc0c66d02e91c0475a9610c2749f,25,40,166,2,2025-03-21 14:58:29
6050226662d4986e159f6649567b357d,7,47,301,2,2025-03-21 14:58:29
4cc10c744962c909b9612c462b3f5c7c,16,51,329,3,2025-03-21 14:58:29
333789d98505fa09e6e270b62360996e,6,63,810,6,2025-03-21 14:58:29
f6eba18c85e97922a606efd9b6455890,5,60,1624,3,2025-03-21 14:58:29
78ae9099d0b8c74be6cb8deb9bd84f8a,12,37,325,1,2025-03-21 14:58:29
5977232d42fd3aaa6789e1f50933661b,5,44,785,1,2025-03-21 14:58:29
a5e07b2dd7b9c8e7c970e9a2fbb5932e,5,40,240,1,2025-03-21 14:58:29
059fb7d4b3383690a65610a1d6320e7e,9,42,442,1,2025-03-21 14:58:29
7724d1e2711ecb5f0b7678257e1a1cc6,5,58,277,1,2025-03-21 14:58:29
0979deef723cf684a3aa7e4303f99fe3,13,58,74,4,2025-03-21 14:58:29
af958790ccbac40ab33fc75971df69b1,7,40,1439,1,2025-03-21 14:58:29
43552814c90350f6309022c6de596cbf,28,38,286,1,2025-03-21 14:58:29
d10f7bc1a57ebe26d5994076f2bfa06b,7,60,1020,4,2025-03-21 14:58:29
0419e76e19f81672eb13b6a8bd19a5cb,14,30,2071,1,2025-03-21 14:58:29
b04942f7c5539423237bd420009dc291,15,35,106,1,2025-03-21 14:58:29
0e34187d4312b97b5e698836d28ed040,21,50,474,2,2025-03-21 14:58:29
343f9a709f19a5f4af650ac0b0ca7f74,7,50,156,3,2025-03-21 14:58:29
e8721f5914c9d5f55e228402b21351ad,17,48,1609,1,2025-03-21 14:58:29
7efc564221bdfb4d94ab9418ffb7ff8a,6,55,280,3,2025-03-21 14:58:29
369dfa384d5ad2a0cb97cb4cda846c47,7,58,3784,7,2025-03-21 14:58:29
fc5010afcac79b05b2e4bc8e5912092d,2,50,1001,1,2025-03-21 14:58:29
54b391a91c3b1a1e22af86434155834d,25,35,99,1,2025-03-21 14:58:29
81e864337e4e8fc1d981a01e27a86be1,6,45,489,2,2025-03-21 14:58:29
fc2a10fccd980a626042e02b0948269d,8,53,375,4,2025-03-21 14:58:29
09c85a316aae843ab464c8c55d6f8b80,4,25,728,1,2025-03-21 14:58:29
2992eb3b34fd8412691106df42afa6e1,7,30,349,1,2025-03-21 14:58:29
c41f7d21dd7456c83470a1ab0076794f,15,43,914,3,2025-03-21 14:58:29
48ca75f9775562a7c9b696daa1677fce,4,63,1676,1,2025-03-21 14:58:29
ab6daa82c0ec6a0a6898c06151cc3c64,13,24,849,4,2025-03-21 14:58:29
58a84286399d234f7234d54d9daf6418,2,49,800,1,2025-03-21 14:58:29
0f2c63b139240497322ea965de3f694d,9,52,304,1,2025-03-21 14:58:29
ecc1323a42fb16f485902b43aef03a03,5,54,315,1,2025-03-21 14:58:29
a835dd882c7fb9015ed50ed25e4a1410,20,47,812,4,2025-03-21 14:58:29
54b5d1594234247b378817e2f67a49aa,16,27,686,1,2025-03-21 14:58:29
2e0522d6646a3ec13a5507f212ecb614,5,54,625,1,2025-03-21 14:58:29
b1ffef38f0db9fb4e1a6f91b47ec63d4,9,45,636,2,2025-03-21 14:58:29
2feb83b6c3b3380b8822146538c70f7c,28,40,971,1,2025-03-21 14:58:29
6cb77fe886eb23d371dcce2d429612a7,5,57,742,1,2025-03-21 14:58:29
7040efbf34575afa74e3c6d607336c74,9,16,347,4,2025-03-21 14:58:29
da549e6a420b6f352a9d7d9b50d7b575,15,37,721,1,2025-03-21 14:58:29
